cell,arc,meas,slew_idx,load_idx,slew,load,inst,group,param,delta,sigma_mm,v0,vplus,vminus,s1,s2
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,6.636774e-11,6.637171e-11,6.636341e-11,4.150000e-13,-3.600000e-12
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,6.636774e-11,6.636936e-11,6.636611e-11,8.125000e-14,-2.500000e-14
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,6.636774e-11,6.766858e-11,6.516283e-11,1.252875e-10,9.593000e-10
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,6.636774e-11,6.595872e-11,6.679565e-11,-2.092325e-11,4.722500e-11
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,6.636774e-11,6.636756e-11,6.636768e-11,-6.000000e-15,-2.400000e-12
NOR2_X1,B_r_ZN_f,trans,2,2,8.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,6.636774e-11,6.637291e-11,6.636257e-11,2.585000e-13,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,2.487202e-11,2.487202e-11,2.487201e-11,5.000000e-16,-1.000000e-13
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,2.487202e-11,2.487202e-11,2.487202e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,2.487202e-11,2.489992e-11,2.484365e-11,2.813500e-12,-4.700000e-12
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,2.487202e-11,2.486437e-11,2.487982e-11,-3.862500e-13,3.750000e-13
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,2.487202e-11,2.509144e-11,2.466149e-11,2.149750e-11,8.890000e-11
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,2.487202e-11,2.472328e-11,2.502621e-11,-7.573250e-12,1.362500e-11
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,2.487202e-11,2.550598e-11,2.426137e-11,6.223050e-11,2.331000e-10
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,2.487202e-11,2.465443e-11,2.50975e-11,-1.107675e-11,1.972500e-11
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.487202e-11,2.489992e-11,2.484365e-11,2.813500e-12,-4.700000e-12
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.487202e-11,2.486437e-11,2.487982e-11,-3.862500e-13,3.750000e-13
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.487202e-11,2.57302e-11,2.405533e-11,8.374350e-11,4.149000e-10
NOR2_X1,B_f_ZN_r,delay,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.487202e-11,2.450649e-11,2.525254e-11,-1.865125e-11,3.747500e-11
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,2.720957e-11,2.720955e-11,2.720959e-11,-2.000000e-15,3.231174e-23
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,2.720957e-11,2.720957e-11,2.720957e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,2.720957e-11,2.721106e-11,2.720793e-11,1.565000e-13,-1.500000e-12
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,2.720957e-11,2.720913e-11,2.721e-11,-2.175000e-14,-2.500000e-14
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,2.720957e-11,2.761564e-11,2.682205e-11,3.967950e-11,1.855000e-10
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,2.720957e-11,2.692499e-11,2.750591e-11,-1.452300e-11,2.940000e-11
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,2.720957e-11,2.760676e-11,2.683787e-11,3.844450e-11,2.549000e-10
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,2.720957e-11,2.701977e-11,2.740706e-11,-9.682250e-12,1.922500e-11
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.720957e-11,2.721105e-11,2.720796e-11,1.545000e-13,-1.300000e-12
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.720957e-11,2.720913e-11,2.721e-11,-2.175000e-14,-2.500000e-14
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.720957e-11,2.801088e-11,2.644827e-11,7.813050e-11,4.001000e-10
NOR2_X1,B_f_ZN_r,trans,0,0,1.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.720957e-11,2.673501e-11,2.770353e-11,-2.421300e-11,4.850000e-11
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.007126e-11,4.007126e-11,4.007127e-11,-5.000000e-16,1.000000e-13
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.007126e-11,4.007126e-11,4.007126e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,4.007126e-11,4.008801e-11,4.005395e-11,1.703000e-12,-5.600000e-12
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,4.007126e-11,4.006554e-11,4.007709e-11,-2.887500e-13,2.750000e-13
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,4.007126e-11,4.049566e-11,3.966509e-11,4.152850e-11,1.823000e-10
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,4.007126e-11,3.978203e-11,4.037165e-11,-1.474050e-11,2.790000e-11
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,4.007126e-11,4.106005e-11,3.912205e-11,9.690000e-11,3.958000e-10
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,4.007126e-11,3.973397e-11,4.042132e-11,-1.718375e-11,3.192500e-11
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.007126e-11,4.008801e-11,4.005396e-11,1.702500e-12,-5.500000e-12
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.007126e-11,4.006554e-11,4.007709e-11,-2.887500e-13,2.750000e-13
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.007126e-11,4.14908e-11,3.872181e-11,1.384495e-10,7.009000e-10
NOR2_X1,B_f_ZN_r,delay,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.007126e-11,3.944559e-11,4.072261e-11,-3.192550e-11,6.420000e-11
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.808003e-11,4.808e-11,4.808007e-11,-3.500000e-15,1.000000e-13
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.808003e-11,4.808003e-11,4.808003e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,4.808003e-11,4.808023e-11,4.807982e-11,2.050000e-14,-1.000000e-13
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,4.808003e-11,4.807995e-11,4.808011e-11,-4.000000e-15,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,4.808003e-11,4.876062e-11,4.743015e-11,6.652350e-11,3.071000e-10
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,4.808003e-11,4.760173e-11,4.85781e-11,-2.440925e-11,4.942500e-11
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,4.808003e-11,4.888251e-11,4.73238e-11,7.793550e-11,4.625000e-10
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,4.808003e-11,4.772661e-11,4.844804e-11,-1.803575e-11,3.647500e-11
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.808003e-11,4.80802e-11,4.807986e-11,1.700000e-14,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.808003e-11,4.807995e-11,4.80801e-11,-3.750000e-15,-2.500000e-14
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.808003e-11,4.956199e-11,4.667278e-11,1.444605e-10,7.471000e-10
NOR2_X1,B_f_ZN_r,trans,0,1,1.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.808003e-11,4.724807e-11,4.894589e-11,-4.244550e-11,8.475000e-11
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,7.980863e-11,7.98086e-11,7.980866e-11,-3.000000e-15,-1.292470e-22
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,7.980863e-11,7.980863e-11,7.980863e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,7.980863e-11,7.981343e-11,7.980344e-11,4.995000e-13,-3.900000e-12
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,7.980863e-11,7.980548e-11,7.981182e-11,-1.585000e-13,1.000000e-13
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,7.980863e-11,8.076792e-11,7.889173e-11,9.380950e-11,4.239000e-10
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,7.980863e-11,7.915249e-11,8.049087e-11,-3.345950e-11,6.525000e-11
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,7.980863e-11,8.172202e-11,7.797795e-11,1.872035e-10,8.271000e-10
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,7.980863e-11,7.916007e-11,8.048258e-11,-3.306275e-11,6.347500e-11
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,7.980863e-11,7.981341e-11,7.980347e-11,4.970000e-13,-3.800000e-12
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,7.980863e-11,7.980548e-11,7.981182e-11,-1.585000e-13,1.000000e-13
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,7.980863e-11,8.269173e-11,7.707071e-11,2.810510e-10,1.451800e-09
NOR2_X1,B_f_ZN_r,delay,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,7.980863e-11,7.85049e-11,8.116584e-11,-6.652350e-11,1.337000e-10
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,1.029925e-10,1.029924e-10,1.029926e-10,-1.000000e-14,1.292470e-22
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,1.029925e-10,1.029925e-10,1.029925e-10,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,1.029925e-10,1.029924e-10,1.029926e-10,-1.000000e-14,1.292470e-22
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,1.029925e-10,1.029925e-10,1.029925e-10,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,1.029925e-10,1.043757e-10,1.016705e-10,1.352600e-10,6.120000e-10
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,1.029925e-10,1.020196e-10,1.040053e-10,-4.964250e-11,9.975000e-11
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,1.029925e-10,1.049053e-10,1.011803e-10,1.862500e-10,1.006000e-09
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,1.029925e-10,1.021879e-10,1.0383e-10,-4.105250e-11,8.225000e-11
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,1.029925e-10,1.029924e-10,1.029926e-10,-1.000000e-14,1.292470e-22
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,1.029925e-10,1.029925e-10,1.029925e-10,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,1.029925e-10,1.062912e-10,9.986058e-11,3.215310e-10,1.667800e-09
NOR2_X1,B_f_ZN_r,trans,0,2,1.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,1.029925e-10,1.012149e-10,1.048427e-10,-9.069500e-11,1.815000e-10
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,3.163206e-11,3.163206e-11,3.163207e-11,-5.000000e-16,1.000000e-13
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,3.163206e-11,3.163206e-11,3.163206e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,3.163206e-11,3.165453e-11,3.161121e-11,2.166000e-12,1.620000e-11
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,3.163206e-11,3.16257e-11,3.163862e-11,-3.230000e-13,5.000000e-13
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,3.163206e-11,3.181392e-11,3.145762e-11,1.781500e-11,7.420000e-11
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,3.163206e-11,3.150522e-11,3.176365e-11,-6.460750e-12,1.187500e-11
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,3.163206e-11,3.23803e-11,3.09073e-11,7.365000e-11,2.348000e-10
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,3.163206e-11,3.141106e-11,3.186098e-11,-1.124800e-11,1.980000e-11
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,3.163206e-11,3.165452e-11,3.161122e-11,2.165000e-12,1.620000e-11
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,3.163206e-11,3.16257e-11,3.163862e-11,-3.230000e-13,5.000000e-13
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,3.163206e-11,3.256677e-11,3.073718e-11,9.147950e-11,3.983000e-10
NOR2_X1,B_f_ZN_r,delay,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,3.163206e-11,3.128501e-11,3.199343e-11,-1.771050e-11,3.580000e-11
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M1,N,vth,0.010,2.108185e-02,2.773000e-11,2.772998e-11,2.773002e-11,-2.000000e-15,-3.231174e-23
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M1,N,u0,0.02,1.054093e-01,2.773000e-11,2.773e-11,2.773e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M2,N,vth,0.010,2.108185e-02,2.773000e-11,2.772232e-11,2.773724e-11,-7.460000e-13,-4.400000e-12
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M2,N,u0,0.02,1.054093e-01,2.773000e-11,2.77322e-11,2.772772e-11,1.120000e-13,-2.000000e-13
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M3,P,vth,0.010,9.467293e-03,2.773000e-11,2.808869e-11,2.738834e-11,3.501750e-11,1.703000e-10
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M3,P,u0,0.02,4.303315e-02,2.773000e-11,2.747926e-11,2.799195e-11,-1.281725e-11,2.802500e-11
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M4,P,vth,0.010,9.467293e-03,2.773000e-11,2.797573e-11,2.751735e-11,2.291900e-11,3.308000e-10
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,M4,P,u0,0.02,4.303315e-02,2.773000e-11,2.757202e-11,2.789517e-11,-8.078750e-12,1.797500e-11
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,vth,0.010,,2.773000e-11,2.77223e-11,2.773726e-11,-7.480000e-13,-4.400000e-12
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:N,N,u0,0.02,,2.773000e-11,2.77322e-11,2.772772e-11,1.120000e-13,-2.000000e-13
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,vth,0.010,,2.773000e-11,2.833499e-11,2.717608e-11,5.794550e-11,5.107000e-10
NOR2_X1,B_f_ZN_r,trans,1,0,3.000000e-11,1.000000e-15,GROUP:P,P,u0,0.02,,2.773000e-11,2.732143e-11,2.81573e-11,-2.089675e-11,4.682500e-11
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.671105e-11,4.671104e-11,4.671106e-11,-1.000000e-15,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.671105e-11,4.671105e-11,4.671105e-11,0.000000e+00,0.000000e+00
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,4.671105e-11,4.673629e-11,4.668654e-11,2.487500e-12,7.300000e-12
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,4.671105e-11,4.670328e-11,4.671901e-11,-3.932500e-13,4.750000e-13
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,4.671105e-11,4.709648e-11,4.63422e-11,3.771400e-11,1.658000e-10
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,4.671105e-11,4.644461e-11,4.698796e-11,-1.358375e-11,2.617500e-11
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,4.671105e-11,4.783404e-11,4.562615e-11,1.103945e-10,3.809000e-10
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,4.671105e-11,4.63653e-11,4.706952e-11,-1.760550e-11,3.180000e-11
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.671105e-11,4.673628e-11,4.668655e-11,2.486500e-12,7.300000e-12
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.671105e-11,4.670328e-11,4.671901e-11,-3.932500e-13,4.750000e-13
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.671105e-11,4.822609e-11,4.526347e-11,1.481310e-10,6.746000e-10
NOR2_X1,B_f_ZN_r,delay,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.671105e-11,4.609971e-11,4.734737e-11,-3.119150e-11,6.245000e-11
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M1,N,vth,0.010,2.108185e-02,4.786052e-11,4.786049e-11,4.786056e-11,-3.500000e-15,1.000000e-13
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M1,N,u0,0.02,1.054093e-01,4.786052e-11,4.786053e-11,4.786052e-11,2.500000e-16,2.500000e-14
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M2,N,vth,0.010,2.108185e-02,4.786052e-11,4.7862e-11,4.785908e-11,1.460000e-13,4.000000e-13
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M2,N,u0,0.02,1.054093e-01,4.786052e-11,4.786006e-11,4.7861e-11,-2.350000e-14,5.000000e-14
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M3,P,vth,0.010,9.467293e-03,4.786052e-11,4.853459e-11,4.721679e-11,6.589000e-11,3.034000e-10
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M3,P,u0,0.02,4.303315e-02,4.786052e-11,4.73868e-11,4.835386e-11,-2.417650e-11,4.905000e-11
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M4,P,vth,0.010,9.467293e-03,4.786052e-11,4.869225e-11,4.707119e-11,8.105300e-11,4.240000e-10
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,M4,P,u0,0.02,4.303315e-02,4.786052e-11,4.749638e-11,4.823904e-11,-1.856650e-11,3.595000e-11
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,vth,0.010,,4.786052e-11,4.786197e-11,4.785912e-11,1.425000e-13,5.000000e-13
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:N,N,u0,0.02,,4.786052e-11,4.786006e-11,4.7861e-11,-2.350000e-14,5.000000e-14
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,vth,0.010,,4.786052e-11,4.936588e-11,4.642719e-11,1.469345e-10,7.203000e-10
NOR2_X1,B_f_ZN_r,trans,1,1,3.000000e-11,4.000000e-15,GROUP:P,P,u0,0.02,,4.786052e-11,4.702258e-11,4.873223e-11,-4.274125e-11,8.442500e-11
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M1,N,vth,0.010,2.108185e-02,8.659275e-11,8.659272e-11,8.659278e-11,-3.000000e-15,-1.292470e-22
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M1,N,u0,0.02,1.054093e-01,8.659275e-11,8.659275e-11,8.659274e-11,2.500000e-16,-2.500000e-14
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M2,N,vth,0.010,2.108185e-02,8.659275e-11,8.660964e-11,8.657581e-11,1.691500e-12,-5.000000e-13
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M2,N,u0,0.02,1.054093e-01,8.659275e-11,8.658646e-11,8.659915e-11,-3.172500e-13,2.750000e-13
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M3,P,vth,0.010,9.467293e-03,8.659275e-11,8.751614e-11,8.57103e-11,9.029200e-11,4.094000e-10
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M3,P,u0,0.02,4.303315e-02,8.659275e-11,8.595726e-11,8.725373e-11,-3.241175e-11,6.372500e-11
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M4,P,vth,0.010,9.467293e-03,8.659275e-11,8.865222e-11,8.461422e-11,2.019000e-10,8.094000e-10
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,M4,P,u0,0.02,4.303315e-02,8.659275e-11,8.593315e-11,8.727777e-11,-3.361550e-11,6.355000e-11
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,vth,0.010,,8.659275e-11,8.660962e-11,8.657584e-11,1.689000e-12,-4.000000e-13
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:N,N,u0,0.02,,8.659275e-11,8.658646e-11,8.659915e-11,-3.172500e-13,2.750000e-13
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,vth,0.010,,8.659275e-11,8.958634e-11,8.374177e-11,2.922285e-10,1.426100e-09
NOR2_X1,B_f_ZN_r,delay,1,2,3.000000e-11,1.200000e-14,GROUP:P,P,u0,0.02,,8.659275e-11,8.529865e-11,8.79398e-11,-6.602875e-11,1.323750e-10
